latitude,longitude,plant_name,total_cap,plant_types_all,plant_caps_all,plant_type,renewable,state_long
34.339588,-82.819871,Hartwell Energy Facility,293,natural_gas,293,natural_gas,false,Georgia
42.985,-83.9764,Venice Resources Gas Recovery,1.6,biomass,1.6,biomass,true,Michigan
42.3142,-88.4561,Wells Manufacturing Dura Bar Division,5.4,natural_gas,5.4,natural_gas,false,Illinois
40.7392,-73.2597,Entenmanns Energy Center,5.2,"natural_gas,petroleum","3.9,1.3",natural_gas,false,New York
43.495,-76.4511,Sithe Independence Station,930.4,natural_gas,930.4,natural_gas,false,Indiana
43.980806,-75.624677,Longfalls Facility,3,hydro,3,hydro,true,New York
42.8153,-84.5075,Granger Electric Generating Station #1,8,biomass,8,biomass,true,Michigan
30.43203,-88.18241,ExxonMobil Mobile Bay Onshore,11.1,natural_gas,11.1,natural_gas,false,Alabama
38.3914,-120.0008,Spicer Meadow Project,5.5,hydro,5.5,hydro,true,California
38.144636,-120.380497,Collierville Powerhouse,253,hydro,253,hydro,true,California
41.7775,-87.8233,Ingredion Incorporated,51,"coal,natural_gas","42.2,8.8",coal,false,Illinois
42.6051,-114.093,Hazelton B Hydro,7.6,hydro,7.6,hydro,true,Idaho
37.368153,-121.943607,Jefferson Smurfit Santa Clara Mill,26,natural_gas,26,natural_gas,false,California
46.103887,-122.918429,Longview Fibre,117,"natural_gas,wood","60,57",natural_gas,false,Washington
42.870968,-78.875549,General Mills Inc,3.4,natural_gas,3.4,natural_gas,false,New York
32.8061,-83.5456,YKK USA Chestney,1,petroleum,1,petroleum,false,California
38.6794,-121.7642,MM Yolo Power,2.5,biomass,2.5,biomass,true,California
39.909424,-74.178041,Bayville Central Facility,7.1,"petroleum,biomass,solar","6,0.9,0.2",petroleum,false,New Jersey
43.473238,-71.533623,Lochmere Hydroelectric Plant,0.4,hydro,0.4,hydro,true,New Hampshire
41.598395,-73.922036,Wappinger Falls Hydroelectric,2,hydro,2,hydro,true,New York
44.7132,-73.4557,Saranac Facility,241.5,natural_gas,241.5,natural_gas,false,New York
42.953989,-115.293739,Glenns Ferry Cogen Facility,10.4,natural_gas,10.4,natural_gas,false,Idaho
42.6056,-113.6839,Rupert Cogen Project,10.4,natural_gas,10.4,natural_gas,false,Idaho
43.2469,-73.8281,Curtis Palmer Hydroelectric,59.6,hydro,59.6,hydro,true,New York
42.632124,-71.313235,L'Energia Energy Center,75,natural_gas,75,natural_gas,false,Massachusetts
45.3669,-68.5106,Lincoln Paper & Tissue,12.5,wood,12.5,wood,true,Maine
44.9503,-74.8928,Massena Energy Facility,83,"natural_gas,petroleum","81,2",natural_gas,false,New York
42.9828,-78.1592,Batavia Power Plant,56.7,"natural_gas,petroleum","55.7,1",natural_gas,false,New York
32.578011,-110.852608,University of Arizona - Biosphere 2,3.1,"natural_gas,petroleum","1.6,1.5",natural_gas,false,Arizona
42.299332,-83.705318,Warner Lambert,12.2,"natural_gas,petroleum","2.8,9.4",natural_gas,false,Michigan
41.748327,-72.636693,Pratt & Whitney,27,natural_gas,27,natural_gas,false,Connecticut
29.5889,-98.6139,University of Texas at San Antonio,3.3,natural_gas,3.3,natural_gas,false,Texas
32.9883,-96.7489,University of Texas at Dallas,3.5,natural_gas,3.5,natural_gas,false,Texas
36.033761,-80.227404,Ingredion Winston Salem,7,wood,7,wood,true,North Carolina
42.5428,-71.8528,Pinetree Power Fitchburg,16,wood,16,wood,true,Massachusetts
25.7111,-80.155,Central District Wastewater Treat Plant,4.8,biomass,4.8,biomass,true,Florida
25.5664,-80.3325,South District Wastewater Treatment Plt,1.8,biomass,1.8,biomass,true,California
40.0967,-75.3103,Covanta Plymouth Renewable Energy,28,biomass,28,biomass,true,Pennsylvania
35.576323,-119.006245,Mt Poso Cogeneration,42.4,wood,42.4,wood,true,California
26.5769,-80.7469,Okeelanta Cogeneration,104.9,biomass,104.9,biomass,true,Florida
31.764458,-106.391314,Phelps Dodge Refining,14.8,natural_gas,14.8,natural_gas,false,Texas
39.648565,-106.949394,American Gypsum Cogeneration,7.6,"natural_gas,petroleum","5.2,2.4",natural_gas,false,Colorado
40.8222,-76.1736,St Nicholas Cogen Project,86.5,coal,86.5,coal,false,Pennsylvania
29.963502,-93.929737,JCO Oxides Olefins Plant,61,natural_gas,61,natural_gas,false,Texas
41.491466,-78.675759,Johnsonburg Mill,49,wood,49,wood,true,Pennsylvania
44.3889,-71.1645,Berlin Gorham,30.4,hydro,30.4,hydro,true,New Hampshire
40.0613,-74.1686,NAEA Lakewood LLC,218.1,natural_gas,218.1,natural_gas,false,New Jersey
21.302106,-158.096318,Kalaeloa Cogen Plant,214,petroleum,214,petroleum,false,Hawaii
35.05,-118.2572,TPC Windfarms LLC,28.7,wind,28.7,wind,true,California
33.9211,-116.5642,Swanmill Windfarm I,18.7,wind,18.7,wind,true,California
39.558897,-121.296117,Kanaka,1.1,hydro,1.1,hydro,true,California
40.0941,-123.508983,Kekawaka Power House,4.9,hydro,4.9,hydro,true,California
36.576778,-79.432503,Schoolfield Dam,4.5,hydro,4.5,hydro,true,Virginia
34.3533,-78.2137,International Paper Riegelwood Mill,60.6,wood,60.6,wood,true,North Carolina
28.0542,-81.8058,Quantum Auburndale Power LP,155.3,natural_gas,155.3,natural_gas,false,Florida
41.0333,-87.8678,Kankakee Gas Recovery,1.6,biomass,1.6,biomass,true,Illinois
42.5825,-88.0436,Pheasant Run Landfill Gas Recovery,8.8,biomass,8.8,biomass,true,Wisconsin
41.9786,-88.2975,Woodland Landfill Gas Recovery,4.8,biomass,4.8,biomass,true,Illinois
43.241555,-70.966404,Turnkey Landfill Gas Recovery,9,biomass,9,biomass,true,New Hampshire
39.3951,-119.7471,Steamboat II,10.8,geothermal,10.8,geothermal,true,Nevada
39.3951,-119.7471,Steamboat III,10.8,geothermal,10.8,geothermal,true,Nevada
32.6956,-108.1225,Chino Mines,50.4,natural_gas,50.4,natural_gas,false,New Mexico
44.0597,-111.3535,Falls River Hydro,9,hydro,9,hydro,true,Idaho
46.383828,-115.949338,Ford Hydro LP,0.6,hydro,0.6,hydro,true,Idaho
35.1103,-81.9675,Spartanburg Water System,4.3,"petroleum,hydro","3.3,1",petroleum,false,South Carolina
28.9802,-95.342,Oyster Creek Unit VIII,379,natural_gas,379,natural_gas,false,Texas
29.9327,-89.9782,CII Carbon LLC,46,petroleum,46,petroleum,false,Louisiana
31.088011,-91.618853,Sidney A Murray Jr Hydroelectric,192,hydro,192,hydro,true,Louisiana
40.0111,-105.3347,Boulder City Lakewood Hydro,3.5,hydro,3.5,hydro,true,Colorado
40.0111,-105.3347,Boulder City Betasso Hydro Plant,3,hydro,3,hydro,true,Colorado
33.9603,-116.5364,Difwind Farms Ltd I,7.3,wind,7.3,wind,true,California
33.9603,-116.5364,Difwind Farms Ltd II,5.5,wind,5.5,wind,true,California
33.9211,-116.5642,Difwind Farms Ltd V,11.7,wind,11.7,wind,true,California
35.0506,-118.1714,Difwind Farms Ltd VI,27.1,wind,27.1,wind,true,California
35.0506,-118.1714,Difwind Farms Ltd VIII,15,wind,15,wind,true,California
41.99897,-71.517434,Thundermist Hydro,1.1,hydro,1.1,hydro,true,Rhode Island
32.7146,-115.518,Heber Geothermal,51,geothermal,51,geothermal,true,California
43.6058,-116.5753,Amalgamated Sugar LLC Nampa,8.7,coal,8.7,coal,false,Idaho
43.884444,-75.430556,Lower Beaver Falls Project,1,hydro,1,hydro,true,New York
39.985641,-76.676158,York Generation Company LLC,48.5,natural_gas,48.5,natural_gas,false,Maine
32.728822,-114.654053,Yuma Cogeneration Associates,52.2,natural_gas,52.2,natural_gas,false,Arizona
41.598889,-93.355,Metro Methane Recovery Facility,11.2,biomass,11.2,biomass,true,Nebraska
29.8667,-89.8261,Toca Plant,2.8,natural_gas,2.8,natural_gas,false,Louisiana
40.627823,-74.935979,Hunterdon Cogen Facility,4.1,natural_gas,4.1,natural_gas,false,New Jersey
42.490556,-90.745,Alliant SBD 9205 A Y McDonald,3.1,petroleum,3.1,petroleum,false,Iowa
43.0906,-91.5542,Alliant SBD 9201 Norplex,2.1,petroleum,2.1,petroleum,false,Iowa
42.0308,-91.7069,Alliant SBD 8501 Aegon LI,3.1,petroleum,3.1,petroleum,false,California
42.056,-92.8971,Alliant SBD 9107 JBS USA,11.4,petroleum,11.4,petroleum,false,Iowa
42.0289,-91.5975,Alliant SBD 8602 Marion Sub,5.6,petroleum,5.6,petroleum,false,Iowa
42.0356,-91.6458,Alliant SBD 9106 Rockwell CR,16,petroleum,16,petroleum,false,Nebraska
43.3744,-92.1331,Alliant SBD 9206 Donaldson,1.6,petroleum,1.6,petroleum,false,Iowa
41.935,-91.6361,Alliant SBD 9203 Profol,5.6,petroleum,5.6,petroleum,false,California
41.7958,-92.0592,Alliant SBD 8601 Quad Graphics,3.6,petroleum,3.6,petroleum,false,Iowa
44.724242,-121.247729,Warm Springs Power Enterprises,18.5,hydro,18.5,hydro,true,Oregon
38.6892,-77.2375,I 95 Landfill Phase II,3.2,biomass,3.2,biomass,true,Virginia
32.7881,-115.2481,Ormesa II,20,geothermal,20,geothermal,true,California
40.106269,-108.711161,Taylor Draw Hydroelectric Facility,2,hydro,2,hydro,true,Colorado
30.403538,-88.12833,Shell Offshore Yellowhammer,1.4,natural_gas,1.4,natural_gas,false,Alabama
39.76,-86.5144,Hendricks Regional Health,4.3,petroleum,4.3,petroleum,false,Indiana
32.66176,-108.3628,Freeport McMoRan,43.5,natural_gas,43.5,natural_gas,false,New Mexico
42.53,-90.6847,Alliant SBD 9301 Prairie Farms,2.9,petroleum,2.9,petroleum,false,Iowa
31.24793,-90.19914,District 70 Transco Gas Pipe Line,1.4,other,1.4,other,false,Mississippi
31.89738,-85.151596,M C Dixon Lumber,2.1,wood,2.1,wood,true,Alabama
40.162633,-74.768164,Wheelabrator Falls,48.1,biomass,48.1,biomass,true,Pennsylvania
29.97876,-93.952294,Port Neches Plant,32,natural_gas,32,natural_gas,false,Texas
33.1185,-117.0995,Goal Line LP,49.4,natural_gas,49.4,natural_gas,false,California
35.0663,-118.339444,Coram Tehachapi,6.9,wind,6.9,wind,true,California
43.08511,-83.669386,Genesee Power Station LP,35,wood,35,wood,true,Michigan
31.9698,-87.4806,Weyerhaeuser Pine Hill Operations,74.8,wood,74.8,wood,true,Alabama
42.647376,-114.89031,Lateral 10 Ventures,2.3,hydro,2.3,hydro,true,Idaho
36.4364,-77.6167,Roanoke Valley Energy Facility II,44,coal,44,coal,false,North Carolina
43.0969,-85.9489,Ottawa Generating Station,6.4,biomass,6.4,biomass,true,Michigan
42.9172,-83.7286,Grand Blanc Generating Station,4,biomass,4,biomass,true,Michigan
41.584429,-72.041629,Wheelabrator Lisbon,14,biomass,14,biomass,true,California
45.8042,-119.37,Hermiston Generating Plant,464,natural_gas,464,natural_gas,false,Oregon
32.4541,-87.9759,Rock-Tenn Mill,38.6,wood,38.6,wood,true,Alabama
37.193584,-77.467185,Boydton Plank Road Cogen Plant,10.2,petroleum,10.2,petroleum,false,Virginia
35.4837,-119.0298,Live Oak Cogen,46,natural_gas,46,natural_gas,false,California
40.6467,-74.0211,Lutheran Medical Center,1.6,natural_gas,1.6,natural_gas,false,New York
43.304413,-73.63993,South Glens Falls Hydroelectric,6,hydro,6,hydro,true,New York
41.6572,-91.54,University of Iowa Main Power Plant,30.7,"coal,natural_gas,petroleum","21,8,1.7",coal,false,Iowa
36.1261,-97.07,Oklahoma State University,8.4,natural_gas,8.4,natural_gas,false,California
40.105169,-88.241528,University of Illinois Abbott Power Plt,85,"coal,natural_gas","47,38",coal,false,Illinois
36.7589,-76.4961,Suffolk Energy Partners LP,2.8,biomass,2.8,biomass,true,Virginia
42.9281,-76.8408,Seneca Energy,17.6,biomass,17.6,biomass,true,New York
39.942219,-75.188069,Grays Ferry Cogeneration,150,natural_gas,150,natural_gas,false,Pennsylvania
42.0358,-87.6992,Evanston Township High School,2.4,natural_gas,2.4,natural_gas,false,Illinois
31.077,-87.1116,Georgia-Pacific Brewton Mill,40.1,wood,40.1,wood,true,Alabama
41.1603,-87.8542,CSL Behring LLC,3.8,natural_gas,3.8,natural_gas,false,Illinois
42.6878,-95.405,Storm Lake 1,113.9,wind,113.9,wind,true,Iowa
44.2733,-96.0728,Buffalo Ridge Windplant WPP 1993,21.9,wind,21.9,wind,true,Minnesota
39.2744,-76.5956,Domino Sugar Baltimore,17.5,natural_gas,17.5,natural_gas,false,Maryland
36.8347,-119.7667,Saint Agnes Medical Center,5.4,natural_gas,5.4,natural_gas,false,California
36.423715,-79.952494,Avalon/Mayo Hydropower,1.2,hydro,1.2,hydro,true,North Carolina
32.1761,-85.0272,Mead Coated Board,108.5,"natural_gas,wood","21,87.5",natural_gas,false,Hawaii
43.7644,-71.6881,Plymouth State College Cogeneration,2.8,petroleum,2.8,petroleum,false,New Hampshire
42.129361,-71.511496,Milford Power LP,148,natural_gas,148,natural_gas,false,Massachusetts
40.7899,-73.9233,New York University Central Plant,17,"natural_gas,petroleum","12.8,4.2",natural_gas,false,New York
47.6539,-122.3036,University of Washington Power Plant,11,"natural_gas,petroleum","1,10",natural_gas,false,Washington
42.740139,-114.161173,Mile 28 Water Power Project,1.4,hydro,1.4,hydro,true,Idaho
33.8111,-84.3928,Shepherd Center,2.9,petroleum,2.9,petroleum,false,Nebraska
36.7367,-107.9417,Milagro Cogeneration Plant,121.6,natural_gas,121.6,natural_gas,false,California
33.8775,-84.4603,Riverwood 100 Building,1.1,petroleum,1.1,petroleum,false,California
32.3994,-97.4078,Johnson County,267,natural_gas,267,natural_gas,false,Texas
33.7583,-84.3869,191 Peachtree Tower,2.4,petroleum,2.4,petroleum,false,Nebraska
34.5789,-78.7928,Smithfield Packing Bladen,28.5,petroleum,28.5,petroleum,false,North Carolina
19.712994,-155.14857,Wailuku River Hydroelectric,9.8,hydro,9.8,hydro,true,Hawaii
40.475724,-74.446199,Bristol Myers Squibb New Brunswick,9.4,natural_gas,9.4,natural_gas,false,New Jersey
33.7919,-84.2831,Dekalb Medical Center,3.6,petroleum,3.6,petroleum,false,Georgia
38.6681,-76.8678,Brandywine Power Facility,230,natural_gas,230,natural_gas,false,Maryland
63.0947,-145.7172,Fort Greely Power Plant,7.4,petroleum,7.4,petroleum,false,Alaska
40.3158,-86.8742,Evonik Degussa Tippecanoe Laboratories,1.2,petroleum,1.2,petroleum,false,Indiana
30.9103,-83.2358,Valdosta Water Treatment Plant,3.4,petroleum,3.4,petroleum,false,Georgia
32.9708,-82.8028,Thiele Kaolin Sandersville,2.2,petroleum,2.2,petroleum,false,Georgia
44.2869,-88.3339,Outagamie County Co-Generation Facility,4.8,biomass,4.8,biomass,true,Wisconsin
38.117909,-78.213778,Gordonsville Energy LP,218,natural_gas,218,natural_gas,false,Virginia
33.7625,-84.3872,Sun Trust Plaza,2,petroleum,2,petroleum,false,Nebraska
30.8625,-83.2894,South Georgia Medical Center,5.5,petroleum,5.5,petroleum,false,Georgia
33.2708,-82.4569,Thiele Kaolin Reedy Creek,2.2,petroleum,2.2,petroleum,false,Georgia
37.3208,-85.3611,Cox Waste to Energy,3.3,wood,3.3,wood,true,Kentucky
43.0214,-87.9014,MMSD Jones Island Wastewater,26.8,"natural_gas,biomass","13,13.8",natural_gas,false,Wisconsin
45.4542,-69.61,Greenville Steam,16,wood,16,wood,true,Maine
36.1375,-115.0339,Sun Peak Project,222,natural_gas,222,natural_gas,false,Nevada
41.91708,-87.79218,Mars Snackfood US,3,natural_gas,3,natural_gas,false,Illinois
45.7725,-87.9936,Niagara Mill,24.5,"coal,hydro","11.8,12.7",coal,false,Wisconsin
38.627566,-90.193377,Southwestern Bell Telephone,17.2,petroleum,17.2,petroleum,false,Missouri
47.534465,-121.702596,Black Creek,3.7,hydro,3.7,hydro,true,Washington
42.6944,-74.9242,Bassett Medical Center,5.6,petroleum,5.6,petroleum,false,New York
43.227058,-76.302137,Phoenix Hydro Project,0.8,hydro,0.8,hydro,true,New York
46.4094,-86.6443,Neenah Paper Munising Mill,5.8,coal,5.8,coal,false,Michigan
33.689362,-83.990333,Milstead,1,hydro,1,hydro,true,Nebraska
33.7611,-84.3892,Atlanta Gift Mart LP,1.2,petroleum,1.2,petroleum,false,California
44.336358,-75.50274,Cellu Tissue Natural Dam,1,hydro,1,hydro,true,New York
33.273835,-82.407813,Kamin LLC Wrens Plant,5.1,natural_gas,5.1,natural_gas,false,Georgia
35.9678,-78.5211,CenturyLink Regional HQ,1.2,petroleum,1.2,petroleum,false,North Carolina
44.2769,-88.3344,Kimberly Mill,2.1,hydro,2.1,hydro,true,Wisconsin
41.9031,-87.6831,Saint Mary of Nazareth Hospital,2.4,natural_gas,2.4,natural_gas,false,Illinois
35.665961,-77.35744,DSM Pharmaceuticals,8.3,"natural_gas,petroleum","3.5,4.8",natural_gas,false,North Carolina
43.2208,-83.7925,Peoples Generating Station,2.2,biomass,2.2,biomass,true,Michigan
35.4189,-80.0917,Narrows,119,hydro,119,hydro,true,North Carolina
35.3944,-80.0753,Falls,30,hydro,30,hydro,true,North Carolina
35.6008,-80.2339,High Rock,33,hydro,33,hydro,true,North Carolina
35.4856,-80.1758,Tuckertown,39,hydro,39,hydro,true,North Carolina
35.4475,-83.863889,Santeetlah,38,hydro,38,hydro,true,North Carolina
35.4478,-83.9383,Cheoah,143,hydro,143,hydro,true,North Carolina
35.4923,-83.9806,Calderwood,156,hydro,156,hydro,true,Tennessee
35.5453,-84.0503,Chilhowee,51,hydro,51,hydro,true,California
41.8992,-84.0411,Adrian Energy Associates LLC,2.4,biomass,2.4,biomass,true,Michigan
33.7614,-84.3875,Georgia Pacific Center,1.4,petroleum,1.4,petroleum,false,Georgia
42.360986,-71.093876,Mass Inst Tech Cntrl Utilities/Cogen Plt,19,natural_gas,19,natural_gas,false,Massachusetts
46.6144,-97.5765,Enderlin,9.8,biomass,9.8,biomass,true,California
35.1061,-118.3114,Tehachapi Wind Resource II,21.9,wind,21.9,wind,true,California
43.1767,-83.9,Brent Run Generating Station,2.2,biomass,2.2,biomass,true,Michigan
38.0169,-122.1117,Martinez Refining,90,natural_gas,90,natural_gas,false,California
40.699357,-73.976392,Brooklyn Navy Yard Cogeneration,250,natural_gas,250,natural_gas,false,New York
43.9375,-86.425,Michigan Power LP,128,natural_gas,128,natural_gas,false,Michigan
32.388271,-90.908344,Ergon Refining Vicksburg,4.4,natural_gas,4.4,natural_gas,false,Mississippi
41.8794,-88.22,General Mills West Chicago,6.4,natural_gas,6.4,natural_gas,false,Illinois
39.7658,-86.5208,Twin Bridges LFGTE,12.8,biomass,12.8,biomass,true,Indiana
41.4936,-86.1658,Prairie View I & II LFGTE,6.4,biomass,6.4,biomass,true,Indiana
41.9167,-91.6542,Alliant SBD 9403 Aegon DC,4.1,petroleum,4.1,petroleum,false,California
35.0697,-118.3167,Ridgetop,46.9,wind,46.9,wind,true,California
41.5769,-87.7819,Panduit Tinley Park,1.4,natural_gas,1.4,natural_gas,false,Illinois
42.3156,-89.0356,Mondelez Global LLC,5,natural_gas,5,natural_gas,false,Illinois
41.4369,-75.5897,Keystone Landfill,4.9,biomass,4.9,biomass,true,Pennsylvania
39.403936,-76.317161,Harford Waste to Energy Facility,1.1,biomass,1.1,biomass,true,Maryland
32.583571,-116.930907,Richard J Donovan Correctional Facility,2.2,natural_gas,2.2,natural_gas,false,California
42.2958,-71.2997,Wellesley College Central Utility Plant,6.7,natural_gas,6.7,natural_gas,false,Massachusetts
44.7806,-93.3094,EKS Landfill,4.5,biomass,4.5,biomass,true,Minnesota
41.750521,-72.652982,CT Resource Rec Authority Facility,56.2,biomass,56.2,biomass,true,California
44.048333,-123.073889,Univ of Oregon Central Power Station,9,natural_gas,9,natural_gas,false,Oregon
36.7056,-121.7714,Monterey Regional Water Cogen Facility,1.8,biomass,1.8,biomass,true,California
43.2958,-73.5956,Hudson Falls Hydroelectric Project,16.4,hydro,16.4,hydro,true,New York
41.6514,-86.9036,Deercroft I & II LFGTE,6.4,biomass,6.4,biomass,true,Indiana
42.8183,-82.4856,Cargill Salt,2,coal,2,coal,false,Michigan
31.7333,-104.75,West Texas Windplant,30,wind,30,wind,true,Texas
42.0264,-91.7042,Alliant SBD 9302 Aegon NP,1.2,petroleum,1.2,petroleum,false,Nebraska
42.83815,-93.60325,Alliant SBD 9502 Eaton,5.4,petroleum,5.4,petroleum,false,Iowa
41.845306,-89.481286,Dixon Hydroelectric Dam,3,hydro,3,hydro,true,Illinois
40.683046,-74.233117,Merck Sharp & Dohme Cogen Facility,7.6,natural_gas,7.6,natural_gas,false,New Jersey
41.515211,-84.293549,Sauder Power Plant,7.2,wood,7.2,wood,true,Ohio
32.164818,-106.451281,New Mexico State University,4.5,natural_gas,4.5,natural_gas,false,New Mexico
32.2853,-101.4494,Big Spring Wind Power Facility,34.3,wind,34.3,wind,true,Texas
40.0081,-74.3306,Ocean County Landfill,4.8,biomass,4.8,biomass,true,New Jersey
42.205236,-72.592862,Harris Energy Realty,1.2,hydro,1.2,hydro,true,Massachusetts
36.1911,-80.2914,Salem Energy Systems LLC,3.3,biomass,3.3,biomass,true,North Carolina
31.262356,-85.402737,Crestwood Dothan,9,petroleum,9,petroleum,false,Alabama
41.74,-88.06,Woodridge Greene Valley Treatment Plant,1.5,natural_gas,1.5,natural_gas,false,Illinois
42.7417,-82.7975,Pine Tree Acres,8.8,biomass,8.8,biomass,true,Michigan
41.6844,-87.4214,Indiana Harbor E 5 AC Station,90,other_fossil_gasses,90,other_fossil_gasses,false,Indiana
